,Date,user_id,comments
1032,"August 26, 2014 9:21AM",robr2,"Yes. The requirement was supposed to be implemented by 2011. But the DOT filed for extensions - presumably on the behest of industry. Now all vehicles under 10,000 lbs. built after May 1, 2018 must be equipped with a back up camera."
1033,"August 26, 2014 11:30AM",markcincinnati,2018?! what a joke!
1034,"August 26, 2014 1:23PM",graphicguy,"Mark...there was some auto company (probably more than one) who probably protested, stating how difficult and costly a back up camera would be to integrate into all of them, rendering their models uncompetitive price wise. Or, that their so called research stated the public didn't want back up cameras.
So, NATSB probably said...OK, we'll give you 4 years.
Sounds familiar....we heard that about airbags a couple of decades ago, too."
1035,"August 26, 2014 1:26PM",cdnpinhead,"It's quite clear that Mark's business fortunes are looking up.
It's a good thing -- things got quite quiet for a number of years around here."
1036,"August 26, 2014 3:16PM",markcincinnati,"Biz (software sales and services) has, in 2014, improved greatly. But it's still not back to the good old days, and you cdnpinhead?
The light at the end of the tunnel now appears NOT to be an on-coming train!
Woo Woo.
Back to cars!
Adding a backup camera would cost something, sure, I get THAT -- but the cost would be passed on to the consumer and probably with at least a penny profit.
I know it may sound like blasphemy, but I'm really curious about the new 2015 Genesis 4-door sedan. Priced here in the ELLPS pack, certainly doing a great cover as an ELLPS (wishing they were, I assume, an LPS, which won't be too much of a stretch over the next few years, I'd imagine).
If I thought I could count on any of y'all to start mass quantities of test-drives, I'd pass on doing that, at this time.
My wife and I must be outliers -- test driving is a serious hobby for us; and it is free, and about every 36 months we drop about $100K or more on a couple of new cars, and the dealer group we use to take our test drive adventures knows it, so there's always a willingness to let us go out and explore.
Seems like a decent number of folks here probably do the same thing in terms of being in the market -- but y'all (and I grant I could be wrong) don't seem to be taking out the latest and greatest to see what's what.
Think of it this way -- a new restaurant comes to town; I'm assuming most (51%) folks here eat out -- A LOT -- well you probably give the new eatery a go. The characteristics of the ELLPS and LPS ""buyers"" is (I've assumed with the data points y'all share here) would seem to indicate you're -- most of you anyway -- auto mavens (experts or connoisseurs). You like to ""dine"" (drive) the new restaurant (auto). True dat?
I also assume y'all subscribe to at least two of the ""big"" car magazines and devour them both in print and on-line.
Well the challenge I'll throw out -- and there is no prize for winning -- is to get into the new cars and drive them, then sign on here and tell us a story, whet our appetites for all things automotive (or at least ELLPS and/or near-LPS). Make the others here -- force or compel the rest of us -- HAVE to take out the car you drove to experience it for yourselves.
Even if it's not an Audi."
1037,"August 26, 2014 4:55PM",stickguy,Navi is just not a big deal to me. I so rarely use it that my garmin is more than enough. Plus my wife can program while we are moving!
1038,"August 26, 2014 6:30PM",markcincinnati,"This is a big tent, we do have room for Neo-Luddites -- and smart alecs (like me).
I must have something wrong with me -- for I use my nav system every day, every single day. I leave for work in the AM and I punch up my nav system, set the scale to 4 miles, which is enough to capture two Interstate highways that I may have to travel.
Wait 5 seconds.
The screen paints a series of red, yellow or green outlines along either the north/south or east/west route that I must travel to get from sub-urban Cincinnati to the CBD (where I need to be). If I see too much red painted on the Interstates (275 or 71), I know things are gonna be s=l=o=w so I take a secondary road route -- and I often try multiple routes and ask the navi lady to help me.
I also ask the system to give me an approximate arrival time.
Hell, I play with all this stuff and wish there was more tech to assist me in my journey.
To each his / her own -- but the thing is, increasingly, the buyers of ELLPS's and LPS's take for granted that their vehicles will come with nav and a lot of other driver aids.
I was in a meeting in Lexington KY (80 miles south of Cincinnati) the other day -- we were discussing an upcoming meeting and the client made the assumption that I would just input the address into the car's nav system (he knew not anything about my car), so he didn't give me directions, he just gave me the street and number of the destination to plug into my nav.
A Garmin certainly works fine, folks often say they are superior to the factory systems (other than not being integrated with the rest of the car's ""avionics"".) It is just a preference (of mine) to have everything built in.
Hence my frequent close: Drive it like YOU live. I submit, however, that all of this tech will soon, soon, soon be standard and that there will be a bunch of new tech none of us have even imagined, yet.
Besides, I wouldn't pull over and ask for directions or attempt to use a map, if threatened with pain and death."
1039,"August 26, 2014 7:11PM",justg0,"I use Navi too - but not the factory installed as they get outdated and are not as good as Google Maps. Google Maps on my Android device automatically picks the best route for me out of the possible 3 options I have to work based on the traffic conditions. And it keeps recomputing in realtime as I am driving. It tells me if alternate routes will be X minutes faster or slower. Maps are always up-to-date. It has information of road closures, accidents, everything I need.
And since it is on my phone or my computer (same Google maps), I can lookup the route beforehand to plan ahead and I see the same route in my car.
With Ok Google Now, I rarely need to type in the address or destination. The voice recognition is pretty good and I can lookup and navigate to addresses and destinations.
The phone connects via Bluetooth so all the voice turn-by-turn directions are played via the car speaker system. If I have music playing (again via bluetooth audio), it will pause the music to speak out the directions.
And all of this is Free.
I don't think I can every go back to factory installed navi."
1040,"August 26, 2014 7:59PM",ab348,I tried using the maps on my iPhone but couldn't figure out how to use it. Call me Luddite.
1041,"August 26, 2014 9:17PM",cdnpinhead,"Kind of you to ask.
I am at the other end of the entrepreneur scale from you. In a previous life I was self-employed (owner-operator driving a KW), but for the 30+ years since I've been working for ""the man"" in the form of an international conglomerate. I balance my 401K once or twice a year and my finances look pretty good, compared to the high-flyers over the years.
I enjoy driving more than I do cars (in the art form, keep them polished but never dirve them sense), and my work allows me to do so, at their expense.
I could have retired three years ago and continued to draw as much money as I do now, but I've chosen to continue to work. This puts more into the 401(K), as opposed to taking it out, and keeps me entertained. There's nothing quite like working in an environment in which I could quit at any time, and the supervision knows it."
1042,"August 26, 2014 11:27PM",flightnurse,"Now I'm not too sure how Audi or MB does it, but BMW uses Google Maps. In Google Maps on-line you can save the route you choose and have it sent to your BMW (car has to have Navi and BMW assist), it's a pretty slick system they have, you can set it up to go from Point A to B to C to D if you like. The dealer has shown Rick this since it will help him with clients showing multi houses."
1043,"August 27, 2014 5:15AM",sweendogy,"Nav discussion - interesting - I have had nav on both the g and now the audi- the g's touch screen and interface better - audi crisper (it's 7 yrs newer, dah!) and has the google integration - BUT I still use my phone more then factory- to all I recomend an app called WaZe. They were recently bought by google (a yr ago)- it uses real time driver info from users and the reporting is via users. Gives info on traffic, weather, potholes and best of all Cop locations. It reroutes on the fly- like if there is an accident 2 exits away it will tell me to get off and take service streets - wicked smart. As I sit here there are 7500 users near by with 2300 reports this am, and 50 million worldwide users according to forbes."
1044,"August 27, 2014 5:31AM",roadburner,"I have 8 days left- spread out over the next 4 months and then I can consider myself fully retired. Like you, I will probably pick up a part-time job, if only to allow me to pour more money into my HPDE fund. Every year I get 10 or more invitations to instruct at tracks all over the southeast and the only things that keep me from accepting most of them is time-which will no longer be an issue-and money(for brakes, tires, motels, etc.)."
1045,"August 27, 2014 5:48AM",graphicguy,"Mark....I think we all are in the same boat. We like cars so much, we'll test drive them....well, just because. Plus, I'm lucky enough to be on enough car lists that the manufacturers seem to be sending me $25-$50-$100 gift cards just to stop in their dealerships. I oblige them.
The inherent risk (and the dealers who know me, know this) is that I fall in love with something. Before you know it, out comes the check book. So, I try to temper what I drive, and when. If property taxes are due, that's a good time to test drive. I'm less likely to pull out the checkbook (which would be severely depleted at that time.
I did look at the new '15 C300 at my nearby Benz dealer. My sister bought a car there ('14 C350). Nice interior. Dealer wanted to go for a spin. I said ""no"". Pretty inside. But, $50K? For a relatively mundane 4 cyl with middling power? Can't see it, at least not on my watch.
RB....do you go to Mid-Ohio much?"
1046,"August 27, 2014 8:53AM",justg0,"Yeah, I had that in my previous BMW and used that quite a bit. Even though its Google Maps, doesn't look like they get updated automatically like they do on the phone. Still Send to Car option is convenient.
This time I want without a navi and am glad I did. Now I like it so much that when I drive my Acura with built in navi, I still use the navi on my phone.
@sweendogy said:
Nav discussion - interesting - I have had nav on both the g and now the audi- the g's touch screen and interface better - audi crisper (it's 7 yrs newer, dah!) and has the google integration - BUT I still use my phone more then factory- to all I recomend an app called WaZe.
I will have to give WaZe a try. Looks like Google is incorporating their technology in Google Maps as I have found it's route and traffic info to be quite accurate, even for smaller streets."
1047,"August 27, 2014 9:11AM",robr2,"Mass DOT has implemented a system similar to Waze on major highways. Starting in 2012, the state set up Bluetooth readers and message boards. It's called Go Time. They anonymously read Bluetooth devices in your car and measure when you get to other readers to estimate how much time it is between set points. That information is sent to the message boards and to an app called RTTM.
And it does all that without any interaction from the user or Waze's silly icons.
One can use the message boards to plan your drive or check the RTTM app on your phone. I'd like to see something like this expanded to nav systems."
1048,"August 27, 2014 9:16AM",roadburner,"Only twice, but It's one of the tracks I get invited to. My next stop is the new track at the Corvette Museum in Bowling Green KY."
1049,"August 27, 2014 10:26AM",sweendogy,"@‌robr2

Like everything in mass this will be slow - as this is a 2012 announcement, and they have not marketed an app or website. tsure they have signs everywhere and they do have real time traffic to certain exits on highways but this does not help in planning a trip. So it's great when you are already sitting in traffic and it tells you it's 30 mins to go another 10 miles,

WaZe uses users speed and not just interactions - but the interactions are what make it better- ""Police Ahead"" helps and will never be integrated with MassDot"
1050,"August 27, 2014 11:24AM",dash5,"I do the same. Google maps and OK Google ... It's great and I'm not going back. Same with a back up camera by the way. It's a must for me now.
I just wish they would let bluetooth stream the map/route to the cars screen so I wouldn't have the need for that suction cup thing on my dash to hold my phone."
1051,"August 27, 2014 1:17PM",justg0,"Yeah, that would be cool. I have heard rumors that Apple has been working on tighter integration with phone in the car. Hopefully we see that happen sooner than later..."
1052,"August 27, 2014 1:52PM",graphicguy,"Here's the latest on Apple's ""CarPlay"" (Siri integration).
http://www.webopedia.com/TERM/A/apple-carplay.html
Still trying to figure out how this will work.
Via Bluetooth, I can already use my iPhone's phone functions. I can also get the spoken Buetooth directions through the TL's sound system via maps. I can ask Siri questions and get answers via Siri connected to bluetooth.
So, if they're planning even more integration (say, just having a screen where an iPhone displays it's maps and bluetooth where the directions can be heard), I'm thinking onboard Nav systems may be a thing of the past."
1053,"August 27, 2014 2:02PM",justg0,"Take a look here: https://www.apple.com/ios/carplay/
You can see that the touchscreen in car shows the phone icons. And the screen in the car also display the Apple Maps & turn-by-turn directions.
Looks like it is up to car manufacturers to integrate car play in the car. For 2014 the list includes Ferrari, Honda, Hundai, MB and Volvo. Others are listed in future."
1054,"August 27, 2014 2:29PM",markcincinnati,"I think virtually the entire in-car ""avionics"" or ""carvionics"" should be able to be updated by BlueTooth streaming from (why not) a smart phone. New features and functions could be loaded into the dash's brain just like an app can be downloaded into your smartphone.
Certain things, I'm sure, would require hardware upgrades, but heck, make everything a module (as if it isn't already in a lot of cases) that could be plucked out like a radio head unit and replaced with new technology. And, why not make things at least one, if not more generations backwardly compatible (with some loss of functionality).
Right now I want to update (replace actually) that piece of crap Audi Connect ""hardware"" that apparently, forces me to have but ONE choice, other than to go without -- T-Mobile. I go less than 5 miles and the connection drops to 2G, which totally kills Google Maps and the eye in the sky-view on the screen. Even 3G isn't all that great.
Yet, right there, on the showroom floor is an A3 with 4G LTE -- which is pretty much like being there (and the carrier is AT&T which works about 98% of the time compared with T-Mobile's 70% of the time.) There must be a ""module"" under the dash that is nothing more than a ""smart phone"" without the phone case.
Or, why not allow the ""phone"" to be ""unlocked"" and allow, via software, me to use another, more reliable carrier.
Heck, for all I know T-Mobile is great (just not in Ohio), elsewhere.
Update-able tech, that's what's next -- or at least it should be. Of course, I think EVERYTHING should be standard on the car as it comes from the factory. Then, if you want the option, you pay for it -- you don't get rid of the car. This could even be done for many engine performance enhancements -- base cars comes with 200HP and 200 ft/lbs of torque. Pay the man (the dealer) to turn on the next level up the performance ladder and the engine now cranks out 250HP and 275 ft/lbs., etc etc.
I'm not suggesting a basic BMW 3-series come to market equipped with a software hobbled M3 powerplant -- awaiting someone to pay for the upgrade to have the secret code entered. More like what IBM does with some of their hardware that can be upgraded for the end of month processing -- for a fee and then returned to normal for the routine daily processing of data."
1055,"August 27, 2014 7:06PM",andys120,"Our Epic ELLPC Road Trip
My wife and I recently completed an extensive motor tour of the Intermountain West in our 2001 BMW 330 Ci Cabriolet. Sometimes in this topic we lose sight of the fact that these cars aren't just about high tech features and luxury appointments, they're about enjoying driving . I thought I'd give you some impressions about what it's like to take one of these ELLP cars on an extensive road trip.
I'm not going to give you a travelogue of what we saw and did but talk about the journey, which, if you love to drive, is as important as the destinations. I'm well aware that the convertible version of the Three Series isn't the sort of vehicle most would choose for such a trip, in fact the default choice for such long-distance touring is a motor home/RV or Fifth-wheel trailer. I understand the appeal of such vehicles but pros get paid good money for driving large heavy vehicles because driving them is a chore, at least IMO.
If you love driving and haven't driven in the Far West you should put it on your bucket list. You can really drive out there, speed limits are high and traffic enforcement is light. The roads (with some notable exceptions*) are in beautiful shape and even the Interstates have dramatic curves, steep grades (up to 7%!) and the most spectacular scenery you'll see anywhere.
Our 14 year old Bimmer performed beautifully without any problems other than a healthy appetite for 91 Octane (we averaged 28 MPG) and took to the highway as an autobahn-bred car should. We always had more than enough power and brakes to handle anything and the sublime steering made every mile a pleasure.
The major drawback of course was the small size, it wouldn't be suitable for more than two on such a long trip. We took advantage of the feature that allows one to flip away the recess where the top goes when it's down which greatly increased luggage space but robbed us of the ability to cruise topless until had we offloaded the bags. I've been a convertible guy for a long time but I wouldn't care to go more than two or three hours w the top lowered anyway. Thanks to the well-designed top, the Three-er Cabrio makes a very nice Grand Touring coupe w the top in place
.
After 20 days, 4500 miles and 8 states (AZ/UT/ID/OR/MT/WY/NV) we arrived home tired but satisfied after a great drive in a wonderful car.
*Western roads are generally in fine shape with a couple of notable exceptions (mostly in Montana and I-40 in Western AZ is surprisingly bad give the state's rep for good roads) but they are littered with ""Road Alligators"", shreds of truck tires, one of which tore up the lower front grille and left side fog light. This is surprising in light of the proliferation of truck inspection stations. Don't they ever notice that the tires on these big rigs are crap?"
1056,"August 27, 2014 8:41PM",roadburner,Nice write up Andy; it's good to remember it's about driving- not leather upholstered electronic gadget dens...
1057,"August 27, 2014 10:31PM",andres3,"I think the back up camera and the Navigation are tied together with the Audi S4, so it's like $3K to get the two features. NO thank you. I know a guy with a 2011 S4 and he was using his back up camera while backing up and it caused him to wreck his side mirror housing on the right side. The problem is the screen doesn't show your sides, only the rear.
I forced my insurance to replace the aluminum side mirror housing due to a chip from my accident in March. I now know why they ignored the small chip originally, as the part is $500 and nearly $600 installed.
My money was better spent getting the 3.0T, the S-Tronic DSG, the Sport Diff, and the Nappa Leather than on Navigation or backup cameras.
Some people don't want to spend $50K, let alone MORE THAN $50K to get a great vehicle.
P.S. You have to turn off the ESC to use launch control."
1058,"August 28, 2014 8:37AM",sweendogy,@andres3‌ - I think the back up camera plus beeping things are a great help in my s4 - but the camera and the beeps are just an aid in backing up. Sorry to hear about the friends situation but hard to blame a camera for user error. To each is own on optioning a car but cameras should and will be standard on all cars- fact is they help and the govt has taken notice and I'm sure insurance companies are going to be happier too.
1059,"August 28, 2014 10:36AM",flightnurse,What been the outcome in getting the insurance company to give you diminished value on your car?
1060,"August 28, 2014 11:36AM",flightnurse,Was doing a search for a MB W126 and I came across information on the ordering guide on the MY 15 C Class interesting reading.
1061,"August 28, 2014 2:31PM",carnaught,">
If there was a hybrid or diesel model I'd be interested; looks nice."
1062,"August 28, 2014 4:39PM",flightnurse,I am surprised that they have brought over oil burner myself. Wondering if they are waiting for mid year release or MY 16. I think the currently 2.1l d is too much for the C class..
1063,"August 28, 2014 7:39PM",sweendogy,"I was wondering and doing a search on the nissan A35. Seems like Nissan has forgotten its roots. Maybe turbo 4 / 300hp awd,or diesel awd with stick option would be cool- but I'm dreaming. Looks like 2016 for those who care.

A35=maxima for those not up on car codes."
1064,"August 28, 2014 7:43PM",andres3,"I finally stopped being cheap and hired the collision claims consultants that were recommended to me for a professional unbiased independent diminished value appraisal that finally happened mid-August. It refutes the DV appraisal Mercury (at fault insured's company) paid for where they claimed my car sustained no structural damage (what about pulling an upper right rail isn't structural)? claimed it could be a certified used Audi still (no dealer I talked to seems eager to Certify a $22K+ repair billed S4. Car Max saw bolts spun on the hood and fender and that was enough for them to only offer wholesale price at $37K. They claimed they'd wholesale it, but part of me thinks they'd turn around and list it for $10K more at $47K.
Based on their ""outside the ballpark of reality"" DV report, Mercury only offered $1K for DV. They upped it to 1.5K in a fake attempt to settle the claim.
I've now sent my demand based on a ""REAL"" report that seems to be in the ball park of reality at $8850 DV amount. Plus the $445 fee and the $2,400 for rental car and insurance deductible expenses. I know they only have a $10K pot to pay out, so I'll settle for $10K total. They just want to delay this claim forever, and their tactics to frustrate me worked. I should of hired this DV Appraisal company from the beginning; I was wasting time without their help.
I now have 20 boiler plate letters to refute the predictable excuses and false claims/reasons they can't pay my demand. It's kind of hilarious the letters I received answer and refute some of the BS reasons I've already been given.
Each letter gives them 15 days to respond in writing which is more than reasonable. I predict they will offer to split the difference between their $1K DV report and my 8.8K DV report. One of the 20 letters is ready to go on that excuse. Their report is just so inaccurate, and the CarMax appraisal will help show that if need be.
Could take 4 to 5 more letters going back and forth before I get paid, or worst case scenario, I have to take them to small claims court for $10K. The thing is these letters help build a ""bad faith lawsuit/claim"" if they refuse to pay up, so maybe a lawyer would take my case at that point. No lawyers seemed interested in talking to me over a potential $15K property damage claim.
Next time someone hits me my neck and back is going to hurt a lot."
1065,"August 28, 2014 10:37PM",flightnurse,"Next time someone hits me my neck and back is going to hurt a lot.
The insurance industry at times have created business to help those who are bring screwed by them... Most of the time if you have enough proof of ""bad faith"" and file a law suit in small claims court, the insurance company will pay up, the last thing they want to do is go in front of a judge and explain to them why they haven't paid the claim."
1066,"August 29, 2014 8:49AM",graphicguy,"Andres....man, that really is a hassle. I know I'd be steamed, as I'm sure you are.
Sounds like you have enough evidence right now to take them to small claims court. Expect them to ask for a delay. Get them on the 2nd trip. Should be done with a check in hand within 60 days."
1067,"August 29, 2014 8:57AM",Mr_Shiftright,"They may offer an arbitration. If so, you and your appraiser should be VERY careful whom you choose--in most cases, do not accept the arbitrator offered by the insurance company. Corruption is rife in this business."
1068,"August 29, 2014 9:49AM",roadburner,I'm surprised you can't find an attorney to take the case. In most states the insurance bad faith statutes provide for recovery of attorney's fees.
1069,"September 1, 2014 8:54AM",m6user,Just read that Infiniti is going to bring back hydraulic steering to the Q50s because so many complaints about electric assist. Wonder if anyone would consider it?
1070,"September 7, 2014 5:43PM",sweendogy,"Sneak peak at the new 1 series. Going to be interesting to see bmw takes on the other German who launched early.
http://www.caranddriver.com/news/2016-bmw-1-series-sedan-spy-photos-future-cars"
1071,"September 8, 2014 1:08PM",markcincinnati,"When I pulled up to the sidewalk and parked in the No Parking zone, the boys’ bicycles were on their kick stands under the porte cochère at the back of the public library where the night drop off for books and, in my case, DVD’s is located. The library wouldn’t be open for more than an hour, so I assumed the boys were just there to get out of the hot morning sun. I put the DVD’s into the slot, nodded at the boys and turned around heading back to my idling car. Just about when I got to the driver’s door, one of the boys said “How much did that [car] cost?” I replied, “How much do you think?” The young man and his friend yelled back in unison, “A lot!” I told them it cost about $57,000, and I heard oo’s and ah’s in response. I drove off, giving them a quick honk and a wave.
What’s the point?
The point is, I’ve been thinking, saying and writing about what I assumed is the pending death of the automobile as most of us here know and love it. I’ve been of that opinion because it seems to me that virtually anyone under the age of 35 (or maybe under-30) seems as if they could care less about cars beyond them being appliances or means to get from point-to-point. These “young people” wouldn’t or couldn’t talk about cars if you threatened them with pain and death, and wouldn’t even bother to feign interest to win the new not-yet-released iPhone 6, so little interest do these folks seem to have in cars. These two young men gave me hope!
Now, I’ll bet when you and I were in our formative (‘tween through teen-age) years, we had but several topics we cared to opine about: Cars, Girls [or boys] and Sex. I my case, I was a budding audiophile, too, which kind of rounded out the whole emerging nerd stereotype. Had there been personal computers (of any stripe) or video games available (it was the early to mid-60’s and such tech had not yet been introduced to the mainstream market), I most certainly would’ve been into them; but instead I was into “stereo” in addition to cars, girls and sex (talking about sex, not actually having it, of course).
So when I was with my buds, the topic was often the “cars we were gonna be driving” as soon as we turned 16. We were dreamers, of course – we, then, were the kids sitting at the library entrance (where else?) watching the guy drive up in his new 1965 Bonneville pillar-less four-door painted in dark blue metallic with a ton of chrome accents and shiny chrome hub-caps and big ol’ tires (white walls, of course).
“Hey mister, how much did that thing cost?” The reply, at the time, was “About $4,000,” and of course we then obliged by making the same oo and ah sounds like the ones I heard the other morning.
My overarching point to this erudite group of auto enthusiasts here at Edmunds is that I believe we are pretty much smitten with cars and everything to do with them – but that we’re also mostly predisposed to acquire one of these Premium (or near-premium) Class cars based on history, loyalty or perhaps even looks. I would submit if you’ve had more than one representative of the same brand (back to back), that your next car is perhaps pre-ordained to come from that manufacturer. Loyalty to a brand is – along with several other characteristics – another sign that you are passionate about cars. You’ve come to identify yourself with BMW’s (a quite common occurrence here in Cincinnati) – you are a “BMW guy”. My friend, now President of his second software company had an Acura when I met him. In our times in the car often driving from Cincinnati to Chicago or to Bowling Green (KY), he would go on and on about what I’m convinced must be the best car in the world – at least he certainly thought so: the BMW M5. This guy was about 10-years my junior.
Thankfully he didn’t have to keep the Acura long – so less than a year after I met him he leased his first (of many) BMW’s – a 3-series. Followed by a 5, then a 7 then one of the “Z” car convertibles (he called that one Penis).
I submit that most of us here are (or want to be) “XXX” guys (intended to be gender neutral, don’t you know). You’re a Mercedes maven, you’re a BMW bigot and I’m an Audi aficionado. No matter what “empirical” data is brought to bear, you’re sure your new IS 350 F-Sport is superior to that guy’s BMW 328 – after all, Car & Driver says so; and, you just know you can run circles around the Bimmer’s 4-cylinder, turbo and all.
So it is with the foreknowledge that no matter how much evidence I can produce to the contrary, you will remain steadfast that your own sagacity has been validated and put on display for all to see by your choice of the latest and greatest Volvo S60 (or whatever).
So where does that leave us?
With hope, I hope.
The upcoming generation still needs to ratchet up their passion for all things automotive – or we could be doomed to forever being but passengers in our autonomous vehicles. But, I think there is some evidence, not much, but a little, that there are kids who are just as interested in cars as they are video games, social media (and, hopefully, sex).
There may be some hope, too, that those of “us” who may not as of yet yet been inculcated by a Brand of automobile, may find our personal automotive archetype and to coin a phrase, “Live long and prosper.”
I’ll close by saying this: While I still remain convinced that the Audi S4 is the best representative of the Entry-level Luxury Performance Sedan (and for the money it damn well ought to be), I must say, after having visited the Acura dealer to “See what’s new,” that the new TLX SH-AWD in Advance trim (the one with the 6-cylinder), ought to be this category’s leader if “price” (MSRP) is factored in. If you haven’t checked out this exact configuration (I can’t offer the same praise for the lesser TLX’s), I urge you to do so before you spend one dime on a new ELLPS car – this thing (the 2015, to be clear) is IMPRESSIVE!
""Cut me some slack, Jack! Chump don' want no help, chump don't GET da help!"""
1072,"September 8, 2014 1:14PM",stickguy,"If it makes you feel better, both my kids (23 YO son and 18 YO daughter) are obsessed with getting new cars."
1073,"September 8, 2014 1:17PM",graphicguy,"Mark....I wish I could be as eloquent with thoughts and words as you are.
BTW...I do agree that the new TLX is a very nice piece by Acura. Not in the market, but in a couple of years, it will be on my shopping list."
1074,"September 8, 2014 1:19PM",stickguy,I need to take my old TL in this week for an oil change. I am sure I will take a TLX out for a drive to help pass the time
1075,"September 8, 2014 1:29PM",cdnpinhead,"Business is excellent in Cincinnatti.
Good to know.
Brevity is the soul of, well, many things."
1076,"September 8, 2014 5:18PM",sweendogy,"The new TLX is interesting as most articles I've seen prefer the 4 as the engine --but people also love Acuras poorly named Awd system because of its sticky ness. No awd with the 4.....Some wished they had a manual, even thou Acura killed it(rightfully so..look at the sales numbers.) This on paper looks like a nice car but if you don't go Awd it seems you could prob find more sport elsewhere- (my opinion ) That being said the written reviews have been positive.
Check out the new 3 fighter Jag here
http://www.caranddriver.com/news/2016-jaguar-xe-sports-sedan-photos-and-info-news"
1077,"September 8, 2014 5:37PM",carnaught,"Mark, I had to laugh at the one guy's name for his car, the ""p-word"". I've always looked at some cars, like a Porsche Carrera Turbo as being a ""$140,000 p-word""."
1078,"September 8, 2014 5:46PM",nyccarguy,"Well guys, it has been real. For the past 2 1/2 years I've had the honor and privilege to drive an Entry Level Luxury Performance Sedan. I've literally LOVED every second behind the wheel of my 2011 328xi. The lease is up on 9/22 & I've decided to go a different, less expensive route. Today I put a deposit on a 2015 Subaru Legacy. I'll still be here lurking as a former and hopefully future owner of one of these fine sedans."
1079,"September 8, 2014 5:56PM",sweendogy,"@nyccarguy‌ - you will be missed. Hear good things on the legacy- it's a nice looking rig, good luck. Make sure you have all season or you will be forced to swap if you get slicks even with awd"
1080,"September 8, 2014 6:18PM",roadburner,"@nyccarguy- The Subie is a great car, and you also have a Prelude that is probably more fun to drive than anything south of $40k..."
1081,"September 8, 2014 6:51PM",nyccarguy,"@sweendogy‌
Thanks! It does come with All Seasons which should get me by NO PROBLEM with the AWD here in Southern CT.
@roadburner‌
The Prelude is still and always will be ""my car."" Once it gets new shocks & springs next week, it will be AWESOME!"
1082,"September 8, 2014 6:53PM",stickguy,at least soon I will have someone to give honest feedback at living with a Legacy. Assuming of course I am still diddling about on the buying front!
1083,"September 8, 2014 8:11PM",laurasdada,"Well, Mark. My daughter is certainly no Car Guy, but I have hopes for my son. So far, he said when he turns 16 at the end of the year, he expects me to give him my Jag XF. Which he prefers over Mom's 535xi. I, of course, (in his grand plan) am free to use the '02 RX300. Cuz that set of wheels ain't cool for his school. I am blessed."
1084,"September 9, 2014 7:05AM",graphicguy,"Bradd....very cool. I don't know much about Subies, other than those I know who have them, love them. So, I'm betting you'll love yours. There we have it....""another punch""!"
1085,"September 9, 2014 8:29AM",roadburner,"My son attended the Teen School at the BMW Performance Center as well as Street Survival. While he's driving an X3 at present, he has made it clear that his next car has to be suitable to take to BMW CCA HPDEs. He's leaning towards a ZHP or maybe a GTI Performance Pack.
Also under consideration in an E36 M3- a good choice as it has a true LSD and no overly intrusive electronic nannies(my 1975 2002 spoiled him with respect to an unadulterated driving experience)."
